A5185,krishna sagar hosakerahalli krishna sagara opposite of rajalakshmi wines
A4683,krishnadoddi bannerghatta road
A3548,krishnaiahnapalya/s.nagara
A581,krishnananda nagara  krishnananda nagara in front of police quarters
A2407,krishnananda nagara mahalakshmi nagara j.b.kaval  krishnananda nagara  nandini layout in front of lourds high school
A2787,krishnananda nagara mahalakshmi nagara krishnananda nagara in front of ganesha temple
A2536,krishnappa layout krishnappa layout in front of iyengars bakery & durga parameshwari condiments
A253,krishnarajendra market
A423,krishnarajendra market kr market
A182,krishnarajendra market kr market opposite to chandra bhavan hotel
A1279,krishnarajendra market kr market opposite to jamma masjid
A1192,kristal apartment sarjapura road
A1763,krm police station koramangala beside panchamuki ganesh temple opposite of sagar fast food hotel
A4220,krs gowda layout h.m.t.layout beside madhu tiffen center
A2648,krupanidhi college
A1790,krupanidhi college chikkabellanduru village  carmelaram post opposite of krupanidhi college
A4905,ktpo whitefield in front of ge health care gate
A913,ktpo whitefield opposite of ge health care gate
A563,kuda road uskur cross railway gollahalli beside open area
A5269,kudhuregere colony madhanayakanahalli kudregere colony beside sri siddaganga international public school
A4767,kudhurgere colony madhanayakanahalli kudregere colony beside ashwatha khatte
A4766,kudhurgere madhanayakanahalli kudregere beside government primary school
A3683,kudlu 
A3964,kudlu  koodlu opposite of koodlu digital studio
A1141,kudlu gate
A4640,kudlu panchayat office
A3963,kudlu panchayat office koodlu opposite of corporation bank
A1648,kudu siddanapalya in front of government primary school
A4206,kudu siddanapalya opposite of government primary school
A4408,kuduragere betta halasuru kudurege in front of government school
A4774,kuduregere
A3610,kugur cross beside open area
A4555,kugur cross in front of anjaneya temple
A3611,kuguru beside residential area
A739,kullappa circle kammanahalli in front of guru narasimha bakery
A4169,kullegowdanapalya k.gollahalli in front of water tank
A1217,kulume palya
A1155,kumaraswamy layout 
A4776,kumaraswamy layout 2nd stage kumaraswamy layout 2nd stage in front of kempegowda govt.higher primary school
A2650,kumaraswamy layout kumara swamy layout beside bmtc main bus stand
A2817,kumaraswamy layout police station kumara swamy layout in front of iifl
A1154,kumaraswamy layout police station kumara swamy layout in front of kumara swamy layout police station
A3177,kumaraswamy layout west cross k.s.layout 2nd stage in front of rashmi stores
A3178,kumaraswamy layout west k.s.layout 2nd stage in front of balaji stores
A5082,kumaraswamy layout west k.s.layout 2nd stage opposite of balaji stores
A4497,kumbala halli
A380,kumbalagodu kumbalagudu in front of government school
A3146,kumbalagunte cross kumbala gunte beside open area
A4989,kumbalahalli gate upparahalli beside open area
A1911,kumbalgodu kumbalagudu in front of lakshmi venkateswara electronics
A3901,kumbalgudu kumbalagudu in front of youths services and sports training center
A4261,kumbarahalli cross kumbara halli cross beside hitesh enterprises
A4256,kumbarahalli cross kumbara halli cross beside open area
A1120,kumbarahalli open area
A909,kundala halli colony kundalahalli beside kundalahalli colony arch
A2676,kundala halli colony whitefield opposite of aksha family restaurant
A1733,kundalahalli gate
A905,kundalahalli gate kundalahalli opposite of hyper city
A1986,kundalapura in front of kundalamma temple
A4151,kundalpura in front of water tank
A1819,kundalpura opposite of water tank
A1011,kuppa reddy kere
A4697,kuppasiddana doddi
A5314,kuppemala kuppemala in front of gajendra store
A1699,kuppemala kuppemala in front of revanna siddeshwara hotel
A4502,kurabarahalli kurubarahalli
A665,kurubara karenahalli bannikuppe in front of hanumantharaya temple
A1645,kurubara palya chandrappa circle near water tank
A2383,kurubara palya opposite of water tank
A2657,kurubarahalli cross kurubarahalli cross beside open area
A5276,kurubarahalli cross kurubarahalli cross beside sri renuka yellamma devi store
A5250,kurubarahalli doddakurubara halli opposite of govt. higher primary school
A4784,kurubarahalli jc nagara j.c.nagara  kurubarahalli beside life care pharmacy
A1883,kurubarahalli kurubarahalli in front of canara bank
A4134,kurubarapalya cross chandrappa circle in front of water tank
A2384,kurubarapalya cross chandrappa circle opposite of water tank
A4135,kurubarapalya in front of water tank
A4461,kurudu sonnenahalli
A1175,kuvempu circle
A854,kuvempu circle jalahalli beside a.g.n.electricals
A1529,kuvempu circle jalahalli beside open area
A2463,kuvempu nagara 1st stage kuvempu nagara 1st stage beside open area
A2462,kuvempu nagara 2nd stage kuvempu nagara 2nd stage beside suguna chicken center
A1234,kwality bicuits nayandahalli maruthi pre-owned cars
A4386,kyalasanahalli
A3716,kyalasanahalli hulimangala post & jigani hubli in front of veena provision store
A5134,kyalasanahalli hulimangala post & jigani hubli opposite of veena provision store
A2613,kyalasanahalli kyalasanahalli beside prakash store
A3027,kyasaraguppe
A3771,kyasaraguppe kasarguppe opposite of ashapura mataji mandir
A2205,ladies hostel university campus bangalore university in front of bangalore university hospital
A1248,ladies hostel university campus bangalore university in front of civil engineering department university
A867,laggere arch kempe gowda layout in front of angala parameshwari temple arch
A142,laggere arch laggere near sai baba temple
A3305,laggere beside bmtc main bus stand
A4272,laggere bridge
A143,laggere bridge laggere beside mathru nursing home
A866,laggere bridge narashima swamy layout  laggere in front of kadamba bar and restaurant
A148,laggere cross peenya 2nd stage  3rd phase opposite of urban eco park  pollution control board
A3302,laggere cross peenya industrial area in front of smitha jyothi industries
A3348,laggere cross peenya industrial area in front of sri sai furnitures
A3311,laggere laggere beside anandanappa complex
A1379,lakkasandra lakkasandra in front vignana hospital
A1261,lakkasandra opposite of nimahans convention center
A4451,lakkauru circle opposite of govt. junior college
A1817,lakkayyanapalya lakkayyanapalya in front of government primary school
A4153,lakkayyanapalya lakkayyanapalya opposite of government primary school
A1658,lakkenahalli lakkenahalli beside ashwatha katte
A4929,lakkenahalli lakkenahalli beside petty shop
A5288,lakkondahalli cross beside poultry farm
A4985,lakkondahalli cross lakkondahalli beside open area
A3135,lakkondahalli cross lakkondahalli beside pitty shop
A463,lakkuppe
A4449,lakkur circle
A2316,lakshmi devastana gattigere palya in front of lakshmi temple
A2406,lakshmi devastana nelamangala nelamangala beside open area
A4932,lakshmi temple sondekoppa beside hotel sri vinayaka
A1013,lakshmipura
A5142,lakshmipura cross
A2661,lakshmipura cross lakshmipura beside mahalakshmi electricals
A5273,lakshmipura cross lakshmipura beside petty shop
A2454,lakshmipura cross lakshmipura beside water tank
A4787,lakshmipura lakshmi pura in front of maramma temple
A5143,lakshmipura lakshmipura beside open area
A4155,lakshmipura lakshmipura in front of open area
A1816,lakshmipura lakshmipura in front of residential area
A2446,lakshmipura lakshmipura opposite of malleshwara swamy temple
A4790,lakshmipura ms palya lakshmipura beside anganawadi kendra
A953,lakshmipura ulsoor indira nagara beside bbmp burial ground
A2125,lakshmipura ulsoor indira nagara beside professional courier
A370,lakshmisagar gate lakshmisagara behind big compound
A1919,lakshmisagar gate lakshmisagara opposite of maruthi cement block industries
A4121,laksmi temple gattigere palya opposite of lakshmi temple
A3216,lal bahadur shastri nagara anjanapura anjanapura capital resort
A3625,lal bahadur shastri nagara hal opposite of karnaujiya mens parlour
A2548,lalbagh society wilson garden beside hopcoms
A1754,lalbagh west gate basavanagudi beside central silk board staff quarters
A772,lalbagh west gate v.v.puram beside hdfc bank
A3648,lalbhag society wilson garden opposite of hopcoms
A807,lalbhag west gate basavanagudi beside dentspro india
A3163,lalbhag west gate basavanagudi beside technomark television
A808,lalbhagh main gate al-ameen college opposite of lalbhag main gate
A2857,lalbhagh main gate doddamavalli beside durga bearings pvt.ltd.
A2549,lalbhagh main gate doddamavalli beside satyamma devi temple
A1276,lavanya talkies beside popular automobiles
A4791,laxmaiah badavane
A4792,laxmaiah badavane cross
A2543,laxmi farm  chikka nagamangala opposite of b.m.t.c. depote-38
A3819,laxmidevi nagar lakshmidevi nagara opposite of ganesha temple
A11,laxmipura lakshmipura beside open area
A2812,laxmisagara
A2453,layout guniagrahara guni agrahara layout beside water tank
A20,layout herohalli venkateshwara layout beside pavithra stores
A2415,leelavathi estate opposite of leelavathi estate
A4273,leggere circle laggere opposite of bmtc laggere bus stand
A1249,library university bangalore university in front of muneshwara swamy temple
A2204,library university bangalore university opposite of muneshwara swamy temple
A3937,lido
A4448,lingadeva mallasandra gate opposite of govt. school
A4431,lingadira mallasandra beside aladamara & milk dairy
A3031,linganahalli beside open area
A4305,linganahalli in front of ashwatha katte
A4307,linganahalli in front of residential area
A4693,lingapura anekal taluk in front of sri maramma devi temple
A4677,lingapura cross anekal taluk near g.v.s.college
A1615,lingapura near anganavadi kendra
A759,lingarajapura
A3047,lingarajapura bridge
A3451,lingarajapuram
A3479,lingarajapuram kariyana palya in front of murugan photo framing
A3046,lingarajapuram kariyana palya in front of suchi ruchi veg
A4793,lingarajapuram khb colony
A2450,lingegowdana doddi cross beside open area
A2449,lingegowdana doddi opposite of government school
A1336,link road
A91,link road malleshwaram beside prasad strores
A3371,lotte gollahalli lottegollahalli beside sri ganesha upahara
A1132,lourdhubhai kalyana mantapa
A868,lourdhubhai kalyana mantapa prema nagara in front of benaka bar & restaurant
A141,lourdhubhai kalyana mantapa prema nagara in front of kanva wines
A1367,loyala school
A4436,lpg gas company ioc road in front of ioc lorry service
A3535,lrde
A2116,lrde c.v.raman nagara in front of electronic & radar development establisment
A4797,m gopahalli m.gopalhalli in front of milk dairy
A4035,m gopahalli m.gopalhalli opposite of milk dairy
A5289,m hosahalli m.hosahalli beside ashwatha katte
A4375,m hosahalli m.hosahalli beside open area
A2038,m m industries banashankari  2nd stage in front of kodak express studio
A2092,m m industries yadeyur  slum opposite of kodak express studio
A4730,m sathyawara
A2347,m.g.road
A4798,machanayakanahalli machonayakanahalli in front of govt. primary school
A1833,machohalli colony machohalli beside residential area
A470,machohalli cross
A2352,machohalli gate
A1832,machohalli machohalli in front of arali katte
A3298,machohalli machohalli in front of grama panchayath
A67,madanayakanahalli
A3061,madanayakanahalli madanayakanahalli beside surya medical stores
A15,madanayakanahalli madanayakanahalli beside usha bakery and sweets
A5270,madanayakanahalli madunayakanahalli beside building
A4772,madanayakanahalli madunayakanahalli beside hotel guru darshini
A2533,madapatna
A255,madapatna beside open area
A518,madapatna in front of government fair price depot
A1118,madapatna open area
A4573,madappanahalli cross in front of anjaneya temple
A4809,madappanahalli cross madappanahalli beside open area
A4574,madappanahalli in front of basaveshwara temple
A4304,madappanahalli madappanahalli opposite of govt. milk dairy
A3054,madarasa school kambipura in front of madarasa school
A202,madavan park jayanagara 3rd block opposite of oriental insuarence
A69,madavara
A4553,maddappanahalli
A4813,madeshwara nagara
A1313,madhavan park jayanagara 2nd block opposite of ramakrishna nursing home
A4816,madhugirihalli madhugiri halli beside sri dharmuni swamy temple
A4951,madhure madhure beside milk dairy
A3147,madhure madhure beside residential area
A1760,madivala mosque koramangala 2nd block in frount of ujwal fab india
A2649,madiwala
A936,madiwala market
A1759,madiwala police station
A4663,madiwala village market anekal taluk in front of sri swamy vivekananda statue
A2482,maduranagar hostel madhura nagara opposite of hostel (government)
A3612,maduranagar madhura nagara in front of venkat health care
A5318,madure madhure beside maramma temple
A4818,magadi
A5060,magadi in front of pushpagiri bakery & sweets
A4145,magadi magadi beside k.s.r.t.c.bus stand
A1689,magadi magadi opposite of tata prerana motors
A4858,magadi rangappanapalya magadi rangappanapalya beside open area
A392,magadi road 10th cross
A318,magadi road 10th cross cholarapalya metro station
A3065,magadi road 10th cross magadi road near metro station
A320,magadi road 1st cross
A421,magadi road 1st cross bangalore railway station opposite of leprosi hospital
A2984,magadi road 1st cross in front of leprosi hospital
A319,magadi road 5th cross
A322,magadi road dasarahalli
A317,magadi road tollgate
A1472,magadi road tollgate rajajinagara industrial town beside ganapathi sercvice station
A2559,magadi road tollgate rajajinagara industrial town beside state bank of india
A2099,magadi road tollgate vidyaranya nagara beside slns bar
A1795,mahadeshwara nagara 16th main madheshwara nagara opposite of temple
A4354,mahadeva kodigehalli mahadeva kodigehalli beside pitty shop
A4695,mahadevana doddi
A1971,mahadevapura cross hoodi in front of basaveshwara khanavali
A836,mahadevapura cross mahadevapura in front of mtb mangalameru kalayana mantapa
A548,mahadevapura hoodi opposite of sri sathya kalyana mantapa
A4825,mahadevapura mahadevapura in front of manjunataha hotel
A4868,mahadevapura mahadevapura in front of petty shop
A2184,mahadevapura mahadevapura in front of teja marble center
A2007,mahal chowdadenahalli
A2410,mahalakshmi layout cross
A2784,mahalakshmi layout entarence mahalakshmi layout in front of assistant commissioner of commercial taxes
A585,mahalakshmi layout entarence mahalakshmi layout in front of sapthagiri choultry
A2553,mahalakshmi layout entarence rajajinagara 1st block beside eureka forbes ltd
A1479,mahalakshmi layout entarence rajajinagara 1st block opposite of akash auto consultant
A583,mahalakshmi layout mahalakshmi layout beside bmtc main bus stand
A2786,mahalakshmi layout mahalakshmi layout in front of chethana clinic  dcb bank atm
A4682,mahanthalingapura
A3878,maharaja hotel koramangala
A1603,maharani college
A300,maharani college beside sjp college
A350,maharani college vasantha nagara beside maharani college
A1771,mahathma gandhi statue
A177,mahathma gandhi statue beside chinnaswamy stadium
A5247,mahathma gandhi statue in front of gandhi statue
A2828,mahathma gandhi statue opposite of channaswamy stadium
A2059,mahesh medicals chikkalasandra in front of mahesh pharma medicals
A2061,mahesh medicals chikkalasandra in front of vinayaka photo studio
A3154,mahila samaja
A2043,mahila seva samaja shankarapuram in front of karnataka jaina bhavana
A4362,mailanahalli bagalur mylanahalli beside govt school
A2727,mailanahalli bagalur mylanahalli beside open area
A2364,maimanapalya mahimannana palya in front of anjaneya temple
A4300,majara hosahalli cross
A1758,majestic opposite to city railway station
A66,makali
A3356,makali makali in front of nitya pakaging company
A297,makali makali opposite of s.l.r. bakery
A3521,makanahalli makanahalli beside govt.school left side
A3526,makanahalli makanahalli in front of kaveri bakery
A3523,makanahalli makanahalli in front of shaking tailors
A5264,makanahalli makanahalli opposite of aswanti medicals
A3161,makkala koota
A3153,makkala koota kempegowda hospital
A252,makkalakoota
A3167,makkalakoota chamaraja pete beside the bangalore city institute
A138,malagala bus stand malagala opposite of novelty furnishings
A1130,malagala cross
A1321,malagala malagala near sri koti gangamma sannaiah convention hall
A2104,malagala malagala opposite of sri koti gangamma sannaiah convention hall
A1294,malagala park
A4215,malagala ramakrishnaiah layout in front of g.r.s.conventional hall
A4672,malenahalli attibele hobli opposite of govt. junior primary school
A3752,malenallasandra
A4926,mallapuara gate nelamangala beside open area
A4938,mallapuara tavare kere mallapura beside provision store
A1661,mallapura gate nelamangala beside petty shop
A2426,mallara banavadi cross mallarabanawadi in front of veerabhadra swamy weighers
A4838,mallara banavadi mallarabanawadi in front of arali katte
A3289,mallasandra bagalagunte mallasandra beside primary health center
A4414,mallasandra in front of governement milk dairy
A777,mallasandra mallasandra beside sri rudreshwara provision store
A1653,mallasandra mallasandra beside sri veerabhadra swamy temple
A3518,mallasandra opposite of sri renuka yallamma temple
A1534,mallata halli mallathahalli beside residential area
A4115,mallathahalli
A877,mallathahalli cross mallathahalli opposite of bhagavan budda homeopathic medical college
A333,mallathahalli mallathahalli beside bhagavan budda homeopathic medical college
A3238,mallathalli cross
A2791,mallathalli cross mallathhalli
A3539,mallesh palya malleshpalya in front of priya studio
A3540,mallesh palya new bus stand thippasandra beside main bus stand
A3536,mallesh palya new bus stand vignana nagara opposite of main bus stand
A3314,malleshwaram 11th and 13th cross
A3117,malleshwaram 13th cross malleshwaram beside janatha co-operative bank
A3801,malleshwaram 13th cross malleshwaram beside saaraswatha co-operative bank
A88,malleshwaram 13th cross malleshwaram beside sai ram juice and chats
A1331,malleshwaram 15th cross malleshwaram beside sai mandir
A3324,malleshwaram 15th cross malleshwaram beside shanthinikethana ladies hostel
A2377,malleshwaram 18th cross
A87,malleshwaram 18th cross malleshwaram beside govt pre univesity college
A1332,malleshwaram 18th cross malleshwaram beside karnataka examination authority
A2795,malleshwaram 18th cross malleshwaram beside park
A1779,malleshwaram 18th cross malleshwaram beside punjab national bank
A2466,malleshwaram 18th cross malleshwaram beside rathnam complex & baba bed shop
A1330,malleshwaram 8th cross malleshwaram beside flower market
A5328,malleshwaram 8th cross malleshwaram beside r.v.apartments & pushpayani medicals
A89,malleshwaram 8th cross malleshwaram beside raghavendra bhavana
A1778,malleshwaram 8th cross malleshwaram opposite of r.v.apartments
A1329,malleshwaram circle
A432,malleshwaram circle kc general hospital beside malleshwaram ground
A2094,malleshwaram circle kc general hospital opposite of icici bank
A90,malleshwaram circle malleshwaram beside play ground
A1954,malleshwaram circle malleshwaram beside r.r.gold palace
A5002,malleshwaram railway gate
A3810,malleshwaram railway station subramanya nagara in front of malleshwaram  railway station
A4783,malleshwaram railway station subramanya nagara opposite of malleshwaram railway station
A5062,mallige hospital siddapura siddapura beside mallige hospital
A206,mallige hospital siddapura siddapura opposite of mallige hospital
A4839,malligondanahalli maligondanahalli in front of anjaneya swamy temple
A4522,mallimakanapura
A3998,mallipalya
A4250,mallohalli beside residential area
A4248,mallohalli channadevi agarahara in front of petty shop
A4247,mallohalli cross channadevi agarahara beside open area
A179,mallya hospital
A3782,malur cross
A2627,managalu
A4060,managanahalli
A449,manchanabele colony manchana bele opposite of water tank
A4137,manchanabele dam cross manchana bele in front of water tank
A4138,manchanabele manchana bele in front of s.l.u.traders
A4160,manchanabele manchana bele in front of sri manjunatha swamy enterprises
A448,manchanabele manchana bele opposite of s.l.u.traders
A3246,manchanayakanahalli manchanayakana halli beside om sai digital studio
A1917,manchanayakanahalli manchanayakana halli near l.j.iyengar bakery
A372,manchanayakanahalli manchanayakanahalli in front of ananya lunch home
A5290,manchappanahalli cross
A2723,manchappanahalli manchapanahalli beside anjaneya temple
A4376,manchappanahalli manchapanahalli beside open area
A4840,manchegowdana palya manchegowdana palya in front of maramma temple
A5210,manchenabeley school
A4667,manchenahalli
A4845,manchenahalli manchenahalli beside milk dairy
A2716,mandooru manduru in front of government primary school
A4967,mandooru manduru opposite of govt.primary school
A3692,mangammana palya mangammana palya in front of muniyappa complex
A3687,mangammana palya mangammana palya opposite of muniyappa complex
A3908,manganahalli
A1609,manganahalli cross
A763,maniksha parade ground
A1935,maniksha pardeground m.g.road beside parade ground
A5080,manipal center m.g.road beside military gate
A1934,manipal centre m.g.road beside military gate
A2240,manipal hospital
A4908,manipal hospital konena agrahara
A1922,manipal ramamurthi nagara in front of petra park
A719,manipal ramamurthi nagara opposite of petra park
A3247,manjunath nagara
A1424,manjunath nagara basaveshwaranagara in front of ganesha temple
A2313,manjunatha kalyana mantapa
A1476,manjunatha nagara manjunatha nagara beside venkateshwara enterprises
A5027,manjunatha tent ramachandrapura beside shreyas enterprises
A5028,manjunatha tent ramachandrapura beside sri balaji communication
A2555,manjunathanagara rajajinagara beside city hospitals
A3352,manjushree garments
A4761,manjushree hospital kavalabyrasandra in front of govt primary school
A5136,manorayana palya
A1961,manorayana palya manorayanpalya  rt nagara near doddamma devi temple
A2885,manorayanapalya cross
A2404,mantanakurche gate manchankhurki cross beside open area
A1657,mantanakurche gate manchankhurki cross beside yeshu chicken center
A4849,mantanakurchi manchankhurki beside anjaneya temple
A1110,mantapa cross
A1845,manthri layout nagararu beside open area
A3358,manthri layout nagararu in front of petty shop
A316,manu vana vijayanagara vijayanagara beside state bank india
A1410,manu vana vijayanagara vijayanagara beside sub register office
A2144,manyatha tech park nagavara in front of ibm manyata embassy business park
A848,manyatha tech park nagavara opposite of ibm manyata company
A5121,maragondanahalli
A4346,maragondanahalli cross beside open area
A2400,maragondanahalli cross maragondanahalli beside aswath katte
A3900,maragondanahalli cross maragondanahalli in front of ashwatha katte
A2629,maralagondalu
A1690,maralagondalu maralagondala in front of muturayaswamy temple
A4374,maralakunte maralakunte beside pitty shop
A4178,marale gowdanadoddy in front of residential area
A4143,marale gowdanadoddy veeregowdana doddi in front of post office
A2436,maramma temple j.j.nagara opposite of mariyamma temple
A2827,maramma temple k.h.ranganatha colony opposite of mariyamma temple
A4866,maramma temple kadu karenahalli in front of maramma temple
A3412,maranayakanahalli
A4268,maranna layout beside maruthi fibers
A2077,marappa garden last stop
A3476,marasandra bagalur marasandra beside petty shop
A1878,marasandra circle beside ganesha temple
A4293,marasandra circle in front of brunda provision store
A4894,marasandra circle marasandra in front of anjaneya temple
A4465,marasandra marasandra opposite of anjaneya temple
A486,marasur anekal taluk near shankar naga mantap
A1727,maratahalli
A903,maratahalli bridge
A2189,marathahalli bridge marathahalli in front of acer greens
A4851,marenahalli bande marenahalli in front of milk dairy
A1062,marenahalli jp nagara 1st phase beside 3m car care
A1031,marenahalli jpnagar road jp nagara 1st phase beside viveks show room
A4850,marenahalli marenahalli  vijayanagara in front of manjunatha provision stores
A521,marenahalli marenahalli beside residential area
A4852,marenahalli marenahalli in front of government school
A3462,marenahalli marenahalli opposite of govt.school
A215,marenahalli petrol bunk pattabhirama nagara beside akka mahadevi park
A122,marenahalli petrol bunk pattabhirama nagara opposite of akka mahadevi park
A4857,marikuppe maariguppe in front of post office
A3338,marision factory morrison beside open area
A4872,mariyamma layout
A2142,mariyappana palya dasarahalli opposite of jyothi bakery
A4350,mariyappana palya mariyannapalya(dasarahalli) beside shalini provision store
A1162,mariyappana palya mariyappana palya beside doddamma temple
A880,mariyappana palya mariyappana palya opposite of doddamma temple
A429,mariyappana palya rajajianagara 2nd block beside uttam tea agencies
A2096,mariyappana palya rajiajinagara 2nd block beside gayathridevi park
A403,marsoor gate  anekal taluk in front of bharat petrol bunk  cg cables & wires india private limited
A1255,marsoor gate  anekal taluk opposite of bharat petrol bunk  cg cables & wires india private limited
A485,marsoor gate  marasoor gate-anekal taluk near bharat petrol bunk
A3712,marsur
A1685,maruru in front of sowmya shree provision store
A244,maruthi circle hanumantha nagara opposite of ganesha temple  chamaraja pete
A1222,maruthi layout maruthi layout in front of srinivasan groundnut sweets
A2934,maruthi layout maruthi layout opposite of srinivasan groundnut sweets
A1303,maruthi mandira vijayanagara beside bunny bakery
A314,maruthi mandira vijayanagara beside matha air travels
A4814,maruthi nagara
A3003,maruthi nagara bommasandra industrial area in front of sunshine industries
A2943,maruthi nagara bommasandra industrial area opposite of sunshine industries
A221,maruthi nagara in front of shivashakti refreshment  
A3376,maruthi nagara kannur road
A5109,maruthi nagara kannur road yelahanka beside s.n.bakery and sweets
A3382,maruthi nagara kannur road yelahanka beside srinivasa medicals
A3447,maruthi nagara kodigehalli maruthi nagara besdie anjaneya temple
A3234,maruthi nagara maruthi nagara in front of karnataka bank atm
A1809,maruthi nagara maruthi nagara opposite of oxford school
A3221,maruthi school maruthi nagara in front of maruthi school
A725,maruthi school subbaiahan palya extension in front of syndicate bank
A3493,maruthi school subbaiahan palya kalyana nagara in front of rose land aquarium
A740,maruthi school subbaiahan palya kalyana nagara in front of uttam sagar
A2500,maruthi seva nagara maruthi seva nagara in front of my home medicals
A728,maruthi seva nagara maruthi seva nagara in front of swathi sweets
A3441,maruthinagar kodigenahalli main road maruthi nagara beside masha allah bike point
A967,maruthinagara
A2221,maruthinagara cross
A4854,masidhi cross
A3709,mastenahalli jigani hobli  anekal taluk beside sri  dharmaraya swami temple
A4030,matada bailu byramangala opposite of veterinary hospital
A344,matada halli rt nagara post office beside shri radhakrishna theater
A798,matada halli rt nagara post office opposite of shri radhakrishna theater
A3638,matha amruthamayi college kasavanahalli beside amrita college
A4141,matha gate in front of anjaneya temple
A445,matha gate near anjaneya temple
A4161,matha gate opposite of anjaneya temple
A444,matha matha village in front of water tank
A4162,matha matha village opposite of water tank
A1840,mathahalli cross matthahalli in front of lakshmi bakery
A3361,mathahalli cross matthahalli opposite of  lakshmi bakery
A2034,mathikere
A38,mathikere mathikere beside dr.shyamprasad mukherjee flyover arch
A1510,mathikere mathikere in front of vinayaka condiments
A2979,mathikere post office mathikere in front of sai international electronics
A2086,mathikere post office mathikere in front of sai krupa hospital
A4230,matkuru cross muthkuru cross beside open area
A527,matta mallasandra in front of residential area
A4873,mattahalli cross matthahalli in front of govt. primary school
A2430,matthahalli matthahalli in front of post office
A4811,mavallipura mavallipura beside society
A2017,mayasandra anekal taluk in front of government primary school
A3731,mayasandra anekal taluk opposite of sri droupathamma devi temple
A1637,mayasandra mayasandra in front of aralimara
A4875,mayasandra mayasandra opposite of aralimara
A948,mayohall
A4295,mazar hosahalli cross majara hosahalli opposite of anganavadi school
A4296,mazar hosahalli majara hosahalli in front of government milk dairy
A2000,mctc bus stand bapujinagar
A4882,mctc bus stand timber yard layout in front of ganesh bakery
A5329,mdblock
A1328,mdblock malleshwaram beside muthumariamma temple
A2660,meda agrahara cross meda agrahara beside bismilla provision stores
A5274,meda agrahara cross meda agrahara beside residential area
A4006,meda maranahalli cross
A2575,medahalli
A4427,medahalli colony medahalli in front of milk dairy
A4440,medahalli cross
A4426,medahalli cross devanagondi beside open area
A599,medahalli sarjapura hobli opposite of milk product co-operative society
A1666,medanahalli
A4885,medarahalli railway cross shettihalli beside ambedkar bhavan
A3282,medarahalli railway gate chikka banavara beside railway station
A2763,medi mallasandra in front of b.k.automobiles
A528,medi mallasandra in front of k.k.mobile center
A3283,meenakshi layout meenakshi layout beside hotel adithya
A4769,meenakshi layout meenakshi layout beside raju wines
A1368,meenakshi temple
A3403,meenakunte hosuru dodda jala in front of railway track
A4285,meesaganahalli in front of mini water tank
A4786,mei colony m.e.i.colony in front of madhu fabs pvt ltd
A3303,mei colony m.e.i.colony opposite of madhu fabs pvt ltd
A83,mei guragunte palya
A1497,mei layout m.e.i.layout beside smart super market
A44,mekhri circle
A1385,mekhri circle mekri circle
A1174,mes road bel circle
A2601,mes road bel circle jalahalli beside open area
A1828,mestripalya mestripalya in front of church
A5102,mestripalya mestripalya opposite of government school
A1652,metipalya metti palya beside open area
A778,metipalya metti palya beside society
A964,metro konanakunte
A2108,mg road 
A212,mg road anil kumble circle
A764,mg road metro station
A1451,mg statue
A268,mgm school ramohalli in front of shrinidhi lodge
A1080,mgm school ramohalli opposite of shrinidhi lodge
A4968,mgroad
A1740,mico checkpost
A3680,mico factory
A3641,mico factory channakeshava nagara  electronic city post in front of chandra bar & restaurant
A1890,mico factory channakeshava nagara  electronic city post in front of s.l.v. bar & restaurant
A1738,mico gate
A102,mico gate opposite of manokaman ceramic
A2932,mico layout
A218,mico layout btm layout 1st stage
A119,mico layout btm layout in front of metric stream
A1375,mico layout checkpost gopalanmall
A3048,military accounts office
A1930,military bridge
A639,military dairy farm
A509,military dairy farm beside esteem mall
A1389,military dairy farm beside military compound
A1544,military dairy farm hebbala beside esteem mall
A1440,military dairy farm hebbala beside open area
A2966,milk booth jp nagara 2nd phase beside nandini parlour
A1978,milk booth jp nagara 2nd phase opposite of nandini parlour
A3811,milk colony malleshwaram west beside mr provision store
A5016,milk colony milk colony opposite of railway track
A2733,minakunte hosuru dodda jala opposite of railway track
A773,minarva circle v.v.puram
A2819,minarva circle v.v.puram beside corporation complex
A4888,minaz nagara minaz nagara beside manjunatha bakery & minhaj medicals
A3711,minerva circle
A2511,minerva mill
A5119,mini tajmahal
A3381,mitaganahalli
A2010,modhalli sarjapura hobli in front of milk product co-operative society
A3119,modi hospital basaveshwaranagara beside bharathiya state bank atm
A1418,modi hospital mahalakshmipuram in front of m.c.modi eye hospital
A3821,mohan kumar nagara
A3155,monotype banashankari  2nd stage beside avk & nsvk institutions
A194,monotype banashankari  2nd stage opposite of thalam al-tius
A896,monotype corporation
A1297,moodalapalya circle moodalapalya circle in front of vinayaka cloth store
A3231,moodalapalya modalapalya circle in front of mahadev trading company
A2853,mori thavarekere opposite of murali ply wood
A73,morision factory
A1950,mosque madiwala in front of khykha court
A731,mosque road frazer town beside govt urdu higher primary school
A2874,mosque road frazer town in front of empire hotel
A4861,motaganahalli motaganahalli opposite of dakshayini enterprises
A633,mother dairy
A2954,mother dairy cross
A5294,mother milk dairy cross uganavadi in front of soumya wines
A793,mount carmel college shivaji nagara beside mount carmel college
A1533,mpalya bethamgere beside residential area
A4017,mrv bricks factory
A2458,ms palya mohammad sab palya beside arya bakery & sweets
A3852,ms palya mohammad sab palya beside new madina hotel
